stamp,x,y,z,roll,pitch,yaw
1715320103,27.764209,21.112395,0.000000,0.000000,0.000000,1.308997
1715320103,27.828913,21.353876,0.000000,0.000000,0.000000,1.317724
1715320103,27.891508,21.595913,0.000000,0.000000,0.000000,1.326450
1715320103,27.951989,21.838487,0.000000,0.000000,0.000000,1.335177
1715320103,28.010350,22.081580,0.000000,0.000000,0.000000,1.343904
1715320103,28.066588,22.325172,0.000000,0.000000,0.000000,1.352630
1715320103,28.120698,22.569246,0.000000,0.000000,0.000000,1.361357
1715320103,28.172676,22.813783,0.000000,0.000000,0.000000,1.370083
1715320103,28.222518,23.058764,0.000000,0.000000,0.000000,1.378810
1715320103,28.270220,23.304171,0.000000,0.000000,0.000000,1.387537
1715320103,28.315779,23.549985,0.000000,0.000000,0.000000,1.396263
1715320103,28.359191,23.796187,0.000000,0.000000,0.000000,1.404990
1715320103,28.400453,24.042758,0.000000,0.000000,0.000000,1.413717
1715320103,28.439561,24.289680,0.000000,0.000000,0.000000,1.422443
1715320103,28.476514,24.536934,0.000000,0.000000,0.000000,1.431170
1715320103,28.511307,24.784501,0.000000,0.000000,0.000000,1.439897
1715320103,28.543939,25.032362,0.000000,0.000000,0.000000,1.448623
1715320104,28.574406,25.280499,0.000000,0.000000,0.000000,1.457350
1715320104,28.602707,25.528892,0.000000,0.000000,0.000000,1.466077
1715320104,28.628839,25.777522,0.000000,0.000000,0.000000,1.474803
1715320104,28.652800,26.026371,0.000000,0.000000,0.000000,1.483530
1715320104,28.674589,26.275420,0.000000,0.000000,0.000000,1.492257
1715320104,28.694204,26.524649,0.000000,0.000000,0.000000,1.500983
1715320104,28.711643,26.774040,0.000000,0.000000,0.000000,1.509710
1715320104,28.726905,27.023574,0.000000,0.000000,0.000000,1.518436
1715320104,28.739989,27.273231,0.000000,0.000000,0.000000,1.527163
1715320104,28.750894,27.522994,0.000000,0.000000,0.000000,1.535890
1715320104,28.759619,27.772841,0.000000,0.000000,0.000000,1.544616
